  PID   TT  STAT      TIME COMMAND
  626   ??  S      0:00.35 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker -s mdworker-sizing -c MDSSizingWorker -m com.apple.mdworker.sizing
  672   ??  Ss     0:00.02 /usr/libexec/online-authd
  674   ??  Ss     0:00.04 /usr/libexec/memoryanalyticsd -xlatS
  677   ??  Ss     0:00.31 /System/Library/PrivateFrameworks/CoreLSKD.framework/Versions/A/lskdd
  678   ??  Ss     0:00.07 /usr/libexec/mobileactivationd
  697   ??  S      0:00.03 /System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd
  719   ??  S      0:00.08 /System/Library/CoreServices/EscrowSecurityAlert.app/Contents/MacOS/EscrowSecurityAlert
  729   ??  S      0:00.53 /usr/libexec/studentd
  733   ??  S      0:00.40 /System/Library/Frameworks/ClassKit.framework/Versions/A/progressd
  735   ??  Ss     0:00.12 /usr/libexec/nfcd
 1093   ??  S      0:01.08 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstoreagent
 1094   ??  Ss     0:00.06 /usr/libexec/ASPCarryLog
 1095   ??  Ss     0:00.05 /System/Library/PrivateFrameworks/InstallCoordination.framework/Support/installcoordinationd
 1096   ??  Ss     0:00.06 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Versions/A/XPCServices/com.apple.AppStoreDaemon.StorePrivilegedODRService.xpc/Contents/MacOS/com.apple.AppStoreDaemon.StorePrivilegedODRService
 1097   ??  S      0:00.36 /usr/libexec/promotedcontentd
 1101   ??  S      0:04.72 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted
 1115   ??  Ss     0:03.12 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
 1117   ??  S      0:00.04 /usr/sbin/distnoted agent
 1237   ??  S      0:00.04 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker -s mdworker-sizing -c MDSSizingWorker -m com.apple.mdworker.sizing
 1513   ??  Ss     0:01.65 /System/Library/PrivateFrameworks/Lookup.framework/Versions/A/XPCServices/LookupViewService.xpc/Contents/MacOS/LookupViewService
 1514   ??  S      0:00.32 /System/Library/Services/AppleSpell.service/Contents/MacOS/AppleSpell
 1515   ??  S      0:00.29 /usr/libexec/keyboardservicesd
 1695   ??  Ss     0:00.04 /System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/CVMServer
 1742   ??  Ss     0:00.33 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
 1749   ??  Ss     0:00.09 /usr/libexec/wifip2pd
 2000   ??  Ss     1:14.86 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
 2006   ??  Ss     0:00.11 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
 2010   ??  Ss     0:00.03 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
 2011   ??  Ss     0:00.35 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
 2070   ??  Ss     0:00.39 /System/Library/Frameworks/QuickLookThumbnailing.framework/Versions/A/PlugIns/ThumbnailExtension_macOS.appex/Contents/MacOS/ThumbnailExtension_macOS -AppleLanguages ("en-US")
 2672   ??  S      0:00.06 /usr/sbin/distnoted agent
 2693   ??  Ss     0:00.07 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
 2746   ??  Ss     0:00.13 /System/Library/PrivateFrameworks/CoreSymbolication.framework/coresymbolicationd
 3743   ??  Ss     0:00.08 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted_helper
 3748   ??  S      0:00.10 /usr/libexec/replayd
 3749   ??  Ss     0:00.13 /usr/libexec/AssetCache/AssetCache
 3750   ??  S      0:00.12 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storedownloadd
 3751   ??  Ss     0:00.10 /usr/libexec/aned
 3752   ??  Ss     0:00.05 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd
 3753   ??  S      0:00.04 /System/Library/PrivateFrameworks/GeoServices.framework/geodMachServiceBridge
 3754   ??  Ss     0:00.06 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/system_installd
 3763   ??  Ss     0:00.02 /usr/libexec/misagent
 3778   ??  Ss     0:00.56 /Applications/Safari.app/Contents/PlugIns/CacheDeleteExtension.appex/Contents/MacOS/CacheDeleteExtension -AppleLanguages ("en-US")
 3780   ??  Ss     0:00.07 /System/Library/PrivateFrameworks/AssetCacheServicesExtensions.framework/XPCServices/AssetCacheTetheratorService.xpc/Contents/MacOS/AssetCacheTetheratorService
 3781   ??  S      0:00.06 /usr/sbin/distnoted agent
 3782   ??  Ss     0:00.07 /System/Applications/TV.app/Contents/PlugIns/TVCacheExtension.appex/Contents/MacOS/TVCacheExtension -AppleLanguages ("en-US")
 3783   ??  Ss     0:00.06 /System/Applications/Music.app/Contents/PlugIns/MusicCacheExtension.appex/Contents/MacOS/MusicCacheExtension -AppleLanguages ("en-US")
 3784   ??  S      0:01.30 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPLibraryAgent --launchd
 3785   ??  S      0:00.08 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPArtworkAgent --launchd
 3786   ??  Ss     0:00.04 /System/Library/PrivateFrameworks/CoreFP.framework/Versions/A/fairplayd
 3888   ??  S      0:00.11 /System/Library/PrivateFrameworks/CloudPhotoServices.framework/Versions/A/XPCServices/com.apple.CloudPhotosConfiguration.xpc/Contents/MacOS/com.apple.CloudPhotosConfiguration
 3890   ??  S      0:00.14 /System/Library/CoreServices/ScopedBookmarkAgent
 3902   ??  S      0:00.06 /System/Library/PrivateFrameworks/BookKit.framework/Versions/A/XPCServices/com.apple.BKAgentService.xpc/Contents/MacOS/com.apple.BKAgentService
 3904   ??  Ss     0:00.12 /System/Library/PrivateFrameworks/SystemMigration.framework/Resources/systemmigrationd
 3905   ??  Ss     0:07.53 /System/Library/PrivateFrameworks/StorageKit.framework/Resources/storagekitd
 3908   ??  Ss     0:00.05 /System/Library/CoreServices/iconservicesagent runAsRoot
 3963   ??  S      0:00.04 /usr/libexec/metrickitd
 3965   ??  S      0:00.07 /System/Library/PrivateFrameworks/IMDPersistence.framework/IMAutomaticHistoryDeletionAgent.app/Contents/MacOS/IMAutomaticHistoryDeletionAgent
 4007   ??  Ss     0:00.05 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
 4021   ??  S      0:00.05 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
 5957   ??  Ss     0:00.44 /System/Library/PrivateFrameworks/Lookup.framework/Versions/A/XPCServices/LookupViewService.xpc/Contents/MacOS/LookupViewService
 5958   ??  S      0:00.04 /System/Library/CoreServices/ReportCrash agent
 6022   ??  Ss     0:00.17 /System/Library/PrivateFrameworks/DataDetectors.framework/Versions/A/XPCServices/DataDetectorsViewService.xpc/Contents/MacOS/DataDetectorsViewService
 6049   ??  Ss     0:00.23 /usr/libexec/dprivacyd
 6050   ??  S      0:00.29 /System/Library/CoreServices/mapspushd
 6052   ??  S      0:00.05 /System/Library/PrivateFrameworks/IntlPreferences.framework/Support/localizationswitcherd
 6053   ??  S      0:00.26 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbagent.app/Contents/MacOS/nbagent
 6054   ??  S      0:00.72 /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd
 6055   ??  SNs    0:00.01 /usr/libexec/periodic-wrapper daily
 6056   ??  SNs    0:00.01 /usr/libexec/periodic-wrapper weekly
 6101   ??  S      0:00.42 /usr/libexec/proactiveeventtrackerd
 6108   ??  S      0:00.02 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/XPCServices/com.apple.DictionaryServiceHelper.xpc/Contents/MacOS/com.apple.DictionaryServiceHelper
 6110   ??  Ss     0:00.03 /usr/libexec/microstackshot
 6137   ??  Ss     0:00.01 /usr/libexec/batteryintelligenced
 6188   ??  S      0:00.14 /usr/libexec/silhouette
 6190   ??  Ss     0:00.04 /usr/bin/sysdiagnose
 6191   ??  Ss     0:00.29 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd --system
 6194   ??  Ss     0:00.07 /System/Applications/Mail.app/Contents/PlugIns/MailCacheDelete.appex/Contents/MacOS/MailCacheDelete -AppleLanguages ("en-US")
 6195   ??  S      0:00.06 /usr/libexec/proactived
 6197   ??  Ss     0:00.09 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/XPCServices/media-indexer.xpc/Contents/MacOS/media-indexer
 6198   ??  S      0:00.07 /System/Library/PrivateFrameworks/PodcastServices.framework/XPCServices/PodcastContentService.xpc/Contents/MacOS/PodcastContentService
 6202   ??  Ss     0:00.06 /usr/libexec/DataDetectorsSourceAccess
 6206   ??  S      0:00.10 /usr/libexec/tipsd
 6209   ??  Ss     0:00.02 /usr/libexec/tzd
 6234   ??  S      0:00.08 cloudphotod
 6243   ??  S      0:00.15 /System/Library/PrivateFrameworks/ContactsDonation.framework/Versions/A/Support/contactsdonationagent
 6273   ??  Ss     0:02.72 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
 8275   ??  S      0:00.01 /System/Library/PrivateFrameworks/CharacterPicker.framework/Versions/A/XPCServices/com.apple.CharacterPicker.FileService.xpc/Contents/MacOS/com.apple.CharacterPicker.FileService
 8722   ??  S      0:00.14 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
 8801   ??  S      0:00.12 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
 8931   ??  S      0:00.11 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
 8933   ??  S      0:00.11 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
 8934   ??  S      0:00.11 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
 9196   ??  S      0:00.08 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
 9197   ??  S      0:00.10 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
 9198   ??  S      0:00.12 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
 9199   ??  S      0:00.11 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
 9200   ??  S      0:00.09 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
 7904 s000  Ss     0:00.03 login -pfl maxieds /bin/bash -c exec -la bash /bin/bash
 7905 s000  S      0:00.04 -bash
 7911 s000  S      0:00.02 /opt/local/bin/bash
 7967 s000  S+     0:01.10 /opt/local/bin/sudo rm -vrf /Volumes/USB DISK/maxieds/psycho-boy-nonfiction-book
 7968 s001  Ss     0:00.00 /opt/local/bin/sudo rm -vrf /Volumes/USB DISK/maxieds/psycho-boy-nonfiction-book
 7969 s001  U+     0:06.31 rm -vrf /Volumes/USB DISK/maxieds/psycho-boy-nonfiction-book
 7805 s002  Ss     0:00.03 login -pfl maxieds /bin/bash -c exec -la bash /bin/bash
 7806 s002  S      0:00.04 -bash
 7812 s002  S      0:00.27 /opt/local/bin/bash
 8367 s002  S+     0:00.77 /opt/local/bin/sudo cp -RXpaLv /Users/maxieds/psycho-boy-nonfiction-book/docs/capture-the-flag-maralago-wargames /Users/maxieds/psycho-boy-nonfiction-book/.git /Volumes/USB DISK/maxieds_psycho-boy-nonfiction-book_missing-docs/
 8368 s003  Ss     0:00.00 /opt/local/bin/sudo cp -RXpaLv /Users/maxieds/psycho-boy-nonfiction-book/docs/capture-the-flag-maralago-wargames /Users/maxieds/psycho-boy-nonfiction-book/.git /Volumes/USB DISK/maxieds_psycho-boy-nonfiction-book_missing-docs/
 8369 s003  U+     0:17.55 cp -RXpaLv /Users/maxieds/psycho-boy-nonfiction-book/docs/capture-the-flag-maralago-wargames /Users/maxieds/psycho-boy-nonfiction-book/.git /Volumes/USB DISK/maxieds_psycho-boy-nonfiction-book_missing-docs/
 7951 s004  Ss     0:00.03 login -pfl maxieds /bin/bash -c exec -la bash /bin/bash
 7952 s004  S      0:00.04 -bash
 7958 s004  S      0:00.17 /opt/local/bin/bash
 9355 s004  R+     0:00.01 ps ax
